ID,Country,Contiment
grid.445725.5,Romania,EU
grid.445726.6,Romania,EU
grid.445727.7,Ukraine,EU
grid.445728.8,Hungary,EU
grid.445729.9,Russia,EU
grid.445730.1,Russia,EU
grid.445731.0,Hungary,EU
grid.445732.3,Russia,EU
grid.445733.2,Ukraine,EU
grid.445735.4,Hungary,EU
grid.445736.7,Ukraine,EU
grid.445737.6,Romania,EU
grid.445738.9,Ukraine,EU
grid.445739.8,Hungary,EU
grid.445740.6,Romania,EU
grid.445741.7,Hungary,EU
grid.445742.4,Romania,EU
grid.445743.5,Russia,EU
grid.445744.2,Hungary,EU
grid.445745.3,Russia,EU
grid.445746.0,Hungary,EU
grid.445747.1,Ukraine,EU
grid.445748.e,Romania,EU
grid.445749.f,Russia,EU
grid.445750.7,Romania,EU
grid.445751.6,Russia,EU
grid.445752.5,Ukraine,EU
grid.445753.4,Hungary,EU
grid.445755.2,Russia,EU
grid.445756.1,Ukraine,EU
grid.445757.0,Romania,EU
grid.445758.f,Hungary,EU
grid.445759.e,Russia,EU
grid.445760.4,Romania,EU
grid.445761.5,Bulgaria,EU
grid.445762.6,Ukraine,EU
grid.445764.0,Ukraine,EU
grid.445765.1,Russia,EU
grid.445766.2,Hungary,EU
grid.445767.3,Romania,EU
grid.445768.c,Russia,EU
grid.445769.d,Russia,EU
grid.445770.5,Ukraine,EU
grid.445771.4,Romania,EU
grid.445772.7,Romania,EU
grid.445774.1,Romania,EU
grid.445775.0,Bulgaria,EU
grid.445776.3,Russia,EU
grid.445777.2,Hungary,EU
grid.445778.d,Russia,EU
grid.445779.c,Russia,EU
grid.445780.a,Russia,EU
grid.445781.b,Ukraine,EU
grid.445782.8,Hungary,EU
grid.445783.9,Romania,EU
grid.445784.e,Ukraine,EU
grid.445785.f,Romania,EU
grid.445787.d,Romania,EU
grid.445789.3,Russia,EU
grid.445790.b,Russia,EU
grid.445791.a,Ukraine,EU
grid.445792.9,Russia,EU
grid.445793.8,Romania,EU
grid.445794.f,Hungary,EU
grid.445795.e,Hungary,EU
grid.445796.d,Russia,EU
grid.445797.c,Ukraine,EU
grid.445799.2,Russia,EU
grid.445802.f,Hungary,EU
grid.445803.e,Ukraine,EU
grid.445804.9,Ukraine,EU
grid.445805.8,Hungary,EU
grid.445806.b,Iceland,EU
grid.445807.a,Ukraine,EU
grid.445808.5,Russia,EU
grid.445809.4,Ukraine,EU
grid.445810.c,Russia,EU
grid.445811.d,Latvia,EU
grid.445812.e,Ukraine,EU
grid.445813.f,Latvia,EU
grid.445814.8,Russia,EU
grid.445815.9,Russia,EU
grid.445816.a,Ukraine,EU
grid.445817.b,Russia,EU
grid.445818.4,Russia,EU
grid.445819.5,Romania,EU
grid.445820.f,Russia,EU
grid.445821.e,Ukraine,EU
grid.445822.d,Ukraine,EU
grid.445823.c,Romania,EU
grid.445824.b,Russia,EU
grid.445825.a,Russia,EU
grid.445826.9,Romania,EU
grid.445827.8,Russia,EU
grid.445828.7,Latvia,EU
grid.445829.6,Russia,EU
grid.445830.e,Russia,EU
grid.445831.f,Russia,EU
grid.445832.c,Latvia,EU
grid.445833.d,Romania,EU
grid.445834.a,Russia,EU
grid.445835.b,Latvia,EU
grid.445837.9,Russia,EU
grid.445838.6,Russia,EU
grid.445839.7,Russia,EU
grid.445840.9,Russia,EU
grid.445841.8,Russia,EU
grid.445842.b,Latvia,EU
grid.445843.a,Romania,EU
grid.445844.d,Russia,EU
grid.445846.f,Ukraine,EU
grid.445847.e,Romania,EU
grid.445848.1,Ukraine,EU
grid.445849.0,Latvia,EU
grid.445850.8,Ukraine,EU
grid.445851.9,Latvia,EU
grid.445852.a,Russia,EU
grid.445853.b,Russia,EU
grid.445854.c,Ukraine,EU
grid.445855.d,Russia,EU
grid.445856.e,Russia,EU
grid.445857.f,Ukraine,EU
grid.445858.0,Russia,EU
grid.445859.1,Croatia,EU
grid.445860.b,Latvia,EU
grid.445861.a,Russia,EU
grid.445862.9,Latvia,EU
grid.445863.8,Latvia,EU
grid.445864.f,Russia,EU
grid.445865.e,Latvia,EU
grid.445866.d,Ukraine,EU
grid.445867.c,Russia,EU
grid.445868.3,Russia,EU
grid.445869.2,Ukraine,EU
grid.445870.a,Latvia,EU
grid.445871.b,Ukraine,EU
grid.445872.8,Russia,EU
grid.445873.9,Ukraine,EU
grid.445874.e,Russia,EU
grid.445875.f,Russia,EU
grid.445876.c,Russia,EU
grid.445877.d,Russia,EU
grid.445878.2,Ukraine,EU
grid.445879.3,Ukraine,EU
grid.445880.5,Latvia,EU
grid.445881.4,Latvia,EU
grid.445882.7,Russia,EU
grid.445883.6,Ukraine,EU
grid.445884.1,Latvia,EU
grid.445885.0,Ukraine,EU
grid.445886.3,Latvia,EU
grid.445887.2,Russia,EU
grid.445888.d,Russia,EU
grid.445889.c,Latvia,EU
grid.445891.5,Latvia,EU
grid.445892.6,Russia,EU
grid.445893.7,Russia,EU
grid.445894.0,Russia,EU
grid.445895.1,Ukraine,EU
grid.445896.2,Russia,EU
grid.445897.3,Latvia,EU
grid.445898.c,Russia,EU
grid.445899.d,Ukraine,EU
grid.445900.c,Liechtenstein,EU
grid.445901.d,Russia,EU
grid.445902.e,Russia,EU
grid.445903.f,Liechtenstein,EU
grid.445904.8,Ukraine,EU
grid.445905.9,Liechtenstein,EU
grid.445907.b,Ukraine,EU
grid.445908.4,Russia,EU
grid.445909.5,Lithuania,EU
grid.445910.d,Lithuania,EU
grid.445911.c,Russia,EU
grid.445913.e,Russia,EU
grid.445914.9,Russia,EU
grid.445915.8,Russia,EU
grid.445916.b,Lithuania,EU
grid.445917.a,Lithuania,EU
grid.445918.5,Lithuania,EU
grid.445919.4,Lithuania,EU
grid.445920.e,Russia,EU
grid.445921.f,Russia,EU
grid.445922.c,Lithuania,EU
grid.445923.d,Ukraine,EU
grid.445924.a,Luxembourg,EU
grid.445925.b,Russia,EU
grid.445926.8,Ukraine,EU
grid.445927.9,Ukraine,EU
grid.445928.6,Ukraine,EU
grid.445929.7,Russia,EU
grid.445930.f,Macedonia,EU
grid.445931.e,Russia,EU
grid.445932.d,Macedonia,EU
grid.445933.c,Russia,EU
grid.445934.b,Russia,EU
grid.445935.a,Russia,EU
grid.445936.9,Macedonia,EU
grid.445937.8,Russia,EU
grid.445938.7,Russia,EU
grid.445939.6,Ukraine,EU
grid.445940.8,Russia,EU
grid.445941.9,Russia,EU
grid.445943.b,Ukraine,EU
grid.445944.c,Macedonia,EU
grid.445945.d,Russia,EU
grid.445946.e,Ukraine,EU
grid.445948.0,Russia,EU
grid.445949.1,Russia,EU
grid.445950.9,Russia,EU
grid.445951.8,Macedonia,EU
grid.445952.b,Russia,EU
grid.445954.d,Macedonia,EU
grid.445955.c,Russia,EU
grid.445956.f,Moldova,EU
grid.445957.e,Russia,EU
grid.445958.1,Moldova,EU
grid.445959.0,Moldova,EU
grid.445961.b,Moldova,EU
grid.445962.8,Russia,EU
grid.445964.e,Ukraine,EU
grid.445965.f,Russia,EU
grid.445967.d,Russia,EU
grid.445968.2,Moldova,EU
grid.445969.3,Russia,EU
grid.445970.b,Russia,EU
grid.445971.a,Russia,EU
grid.445972.9,Moldova,EU
grid.445973.8,Russia,EU
grid.445974.f,Russia,EU
grid.445976.d,Russia,EU
grid.445977.c,Russia,EU
grid.445978.3,Russia,EU
grid.445979.2,Russia,EU
grid.445980.4,Russia,EU
grid.445981.5,Ukraine,EU
grid.445982.6,Ukraine,EU
grid.445983.7,Moldova,EU
grid.445984.0,Russia,EU
grid.445985.1,Ukraine,EU
grid.445986.2,Russia,EU
grid.445987.3,Moldova,EU
grid.445988.c,Ukraine,EU
grid.445989.d,Moldova,EU
grid.445990.5,Russia,EU
grid.445991.4,Russia,EU
grid.445992.7,Russia,EU
grid.445993.6,Russia,EU
grid.445994.1,Moldova,EU
grid.445995.0,Moldova,EU
grid.445996.3,Ukraine,EU
grid.445997.2,Russia,EU
grid.445998.d,Monaco,EU
grid.445999.c,Ukraine,EU
grid.446000.6,Russia,EU
grid.446001.7,Russia,EU
grid.446002.4,Russia,EU
grid.446003.5,Russia,EU
grid.446004.2,Russia,EU
grid.446005.3,Russia,EU
grid.446006.0,Russia,EU
grid.446007.1,Montenegro,EU
grid.446008.e,Russia,EU
grid.446009.f,Ukraine,EU
grid.446010.7,Ukraine,EU
grid.446011.6,Ukraine,EU
grid.446012.5,Montenegro,EU
grid.446013.4,Russia,EU
grid.446014.3,Ukraine,EU
grid.446015.2,Russia,EU
grid.446016.1,Ukraine,EU
grid.446017.0,Montenegro,EU
grid.446018.f,Russia,EU
grid.446019.e,Ukraine,EU
grid.446020.4,Ukraine,EU
grid.446021.5,Ukraine,EU
grid.446022.6,Ukraine,EU
grid.446023.7,Russia,EU
grid.446025.1,Ukraine,EU
grid.446026.2,Ukraine,EU
grid.446027.3,Ukraine,EU
grid.446028.c,Ukraine,EU
grid.446029.d,Ukraine,EU
grid.446030.5,Ukraine,EU
grid.446031.4,Ukraine,EU
grid.446033.6,Ukraine,EU
grid.446034.1,Russia,EU
grid.446036.3,Russia,EU
grid.446037.2,Ukraine,EU
grid.446038.d,Norway,EU
grid.446039.c,Russia,EU
grid.446040.2,Norway,EU
grid.446041.3,Russia,EU
grid.446043.1,Russia,EU
grid.446044.6,Ukraine,EU
grid.446045.7,Russia,EU
grid.446046.4,Ukraine,EU
grid.446047.5,Ukraine,EU
grid.446048.a,Ukraine,EU
grid.446049.b,Ukraine,EU
grid.446050.3,Russia,EU
grid.446051.2,Ukraine,EU
grid.446052.1,Russia,EU
grid.446053.0,Ukraine,EU
grid.446054.7,Russia,EU
grid.446055.6,Ukraine,EU
grid.446056.5,Russia,EU
grid.446057.4,Russia,EU
grid.446058.b,Ukraine,EU
grid.446059.a,Russia,EU
grid.446060.0,Ukraine,EU
grid.446063.3,Russia,EU
grid.446064.4,Russia,EU
grid.446065.5,Russia,EU
grid.446066.6,Ukraine,EU
grid.446067.7,Russia,EU
grid.446068.8,Ukraine,EU
grid.446070.1,Russia,EU
grid.446072.3,Ukraine,EU
grid.446073.2,Ukraine,EU
grid.446074.5,Norway,EU
grid.446075.4,Russia,EU
grid.446076.7,Russia,EU
grid.446077.6,Russia,EU
grid.446078.9,Russia,EU
grid.446079.8,Russia,EU
grid.446080.e,Norway,EU
grid.446081.f,Russia,EU
grid.446082.c,Russia,EU
grid.446083.d,Russia,EU
grid.446085.b,Russia,EU
grid.446086.8,Russia,EU
grid.446087.9,Russia,EU
grid.446088.6,Russia,EU
grid.446089.7,Russia,EU
grid.446090.f,Russia,EU
grid.446091.e,Russia,EU
grid.446092.d,Norway,EU
grid.446093.c,Russia,EU
grid.446094.b,Russia,EU
grid.446095.a,Russia,EU
grid.446096.9,Norway,EU
grid.446097.8,Russia,EU
grid.446098.7,Russia,EU
grid.446099.6,Norway,EU
grid.446100.7,Russia,EU
grid.446101.6,Russia,EU
grid.446102.5,Russia,EU
grid.446103.4,Russia,EU
grid.446104.3,Russia,EU
grid.446105.2,Russia,EU
grid.446106.1,Norway,EU
grid.446107.0,Russia,EU
grid.446108.f,Russia,EU
grid.446109.e,Russia,EU
grid.446110.6,Russia,EU
grid.446111.7,Russia,EU
grid.446112.4,Russia,EU
grid.446113.5,Russia,EU
grid.446114.2,Russia,EU
grid.446115.3,Russia,EU
grid.446116.0,Russia,EU
grid.446117.1,Russia,EU
grid.446118.e,Russia,EU
grid.446119.f,Poland,EU
grid.446120.5,Russia,EU
grid.446121.4,Russia,EU
grid.446122.7,Russia,EU
grid.446123.6,Russia,EU
grid.446124.1,Russia,EU
grid.446125.0,Russia,EU
grid.446126.3,Russia,EU
grid.446127.2,Poland,EU
grid.446128.d,Russia,EU
grid.446129.c,Russia,EU
grid.446131.5,Russia,EU
grid.446132.6,Russia,EU
grid.446133.7,Russia,EU
grid.446134.0,Russia,EU
grid.446135.1,Russia,EU
grid.446136.2,Russia,EU
grid.446137.3,Poland,EU
grid.446138.c,Russia,EU
grid.446139.d,Russia,EU
grid.446140.3,Russia,EU
grid.446141.2,Russia,EU
grid.446143.0,Russia,EU
grid.446144.7,Russia,EU
grid.446145.6,Russia,EU
grid.446146.5,Russia,EU
grid.446147.4,Russia,EU
grid.446148.b,Russia,EU
grid.446149.a,Russia,EU
grid.446150.2,Russia,EU
grid.446151.3,Russia,EU
grid.446152.0,Russia,EU
grid.446153.1,Russia,EU
grid.446154.6,Russia,EU
grid.446155.7,Russia,EU
grid.446156.4,Russia,EU
grid.446157.5,Russia,EU
grid.446158.a,Russia,EU
grid.446159.b,Russia,EU
grid.446160.1,Russia,EU
grid.446161.0,Russia,EU
grid.446162.3,Russia,EU
grid.446163.2,Russia,EU
grid.446164.5,Russia,EU
grid.446165.4,Russia,EU
grid.446166.7,Russia,EU
grid.446167.6,Russia,EU
grid.446168.9,Russia,EU
grid.446169.8,Russia,EU
grid.446170.0,Russia,EU
grid.446171.1,Russia,EU
grid.446172.2,Russia,EU
grid.446173.3,Russia,EU
grid.446174.4,Russia,EU
grid.446175.5,Russia,EU
grid.446176.6,Russia,EU
grid.446177.7,Russia,EU
grid.446178.8,Russia,EU
grid.446179.9,Russia,EU
grid.446180.f,Russia,EU
grid.446181.e,Russia,EU
grid.446182.d,Russia,EU
grid.446183.c,Russia,EU
grid.446184.b,Russia,EU
grid.446185.a,Russia,EU
grid.446186.9,Russia,EU
grid.446187.8,Russia,EU
grid.446189.6,Russia,EU
grid.446190.e,Russia,EU
grid.446191.f,Russia,EU
grid.446192.c,Russia,EU
grid.446193.d,Russia,EU
grid.446194.a,Russia,EU
grid.446195.b,Russia,EU
grid.446196.8,Russia,EU
grid.446197.9,Russia,EU
grid.446198.6,Russia,EU
grid.446199.7,Russia,EU
grid.446200.4,Russia,EU
grid.446201.5,Russia,EU
grid.446202.6,Russia,EU
grid.446203.7,Russia,EU
grid.446204.0,Russia,EU
grid.446205.1,Russia,EU
grid.446207.3,Russia,EU
grid.446208.c,Russia,EU
grid.446209.d,Russia,EU
grid.446210.5,Russia,EU
grid.446211.4,Russia,EU
grid.446212.7,Russia,EU
grid.446213.6,Russia,EU
grid.446214.1,Russia,EU
grid.446215.0,Russia,EU
grid.446216.3,Russia,EU
grid.446217.2,Russia,EU
grid.446218.d,Russia,EU
grid.446219.c,Russia,EU
grid.446220.6,Russia,EU
grid.446221.7,Russia,EU
grid.446222.4,Russia,EU
grid.446223.5,Russia,EU
grid.446224.2,Russia,EU
grid.446225.3,Russia,EU
grid.446226.0,Russia,EU
grid.446227.1,Ukraine,EU
grid.446228.e,Russia,EU
grid.446229.f,Ukraine,EU
grid.446230.7,Russia,EU
grid.446231.6,Russia,EU
grid.446232.5,Russia,EU
grid.446233.4,Russia,EU
grid.446234.3,Russia,EU
grid.446235.2,Ukraine,EU
grid.446236.1,Russia,EU
grid.446237.0,Russia,EU
grid.446238.f,Russia,EU
grid.446239.e,Russia,EU
grid.446240.0,Russia,EU
grid.446241.1,Russia,EU
grid.446242.2,Russia,EU
grid.446243.3,Russia,EU
grid.446244.4,Russia,EU
grid.446245.5,Russia,EU
grid.446246.6,Russia,EU
grid.446247.7,Russia,EU
grid.446248.8,Ukraine,EU
grid.446249.9,Russia,EU
grid.446250.1,Russia,EU
grid.446251.0,Russia,EU
grid.446252.3,Russia,EU
grid.446253.2,Russia,EU
grid.446254.5,Russia,EU
grid.446255.4,Russia,EU
grid.446256.7,Russia,EU
grid.446257.6,Russia,EU
grid.446258.9,Russia,EU
grid.446259.8,Russia,EU
grid.446260.2,Russia,EU
grid.446261.3,Russia,EU
grid.446262.0,Russia,EU
grid.446263.1,Russia,EU
grid.446264.6,Russia,EU
grid.446265.7,Russia,EU
grid.446266.4,Russia,EU
grid.446267.5,Ukraine,EU
grid.446268.a,Ukraine,EU
grid.446269.b,Russia,EU
grid.446270.3,Russia,EU
grid.446271.2,Russia,EU
grid.446272.1,Russia,EU
grid.446273.0,Russia,EU
grid.446275.6,Russia,EU
grid.446276.5,Russia,EU
grid.446277.4,Ukraine,EU
grid.446278.b,Russia,EU
grid.446279.a,Ukraine,EU
grid.446280.c,Russia,EU
grid.446281.d,Russia,EU
grid.446282.e,Russia,EU
grid.446283.f,Russia,EU
grid.446284.8,Russia,EU
grid.446285.9,Russia,EU
grid.446286.a,Russia,EU
grid.446287.b,Russia,EU
grid.446288.4,Russia,EU
grid.446289.5,Russia,EU
grid.446290.d,Russia,EU
grid.446291.c,Russia,EU
grid.446292.f,Russia,EU
grid.446293.e,Russia,EU
grid.446294.9,Russia,EU
grid.446295.8,Russia,EU
grid.446296.b,Russia,EU
grid.446297.a,Russia,EU
grid.446298.5,Russia,EU
grid.446299.4,Russia,EU
grid.446300.5,Russia,EU
grid.446301.4,Russia,EU
grid.446302.7,Russia,EU
grid.446304.1,Russia,EU
grid.446305.0,Ukraine,EU
grid.446306.3,Russia,EU
grid.446307.2,Russia,EU
grid.446308.d,Russia,EU
grid.446309.c,Ukraine,EU
grid.446310.4,Russia,EU
grid.446311.5,Russia,EU
grid.446312.6,Russia,EU
grid.446313.7,Russia,EU
grid.446314.0,Russia,EU
grid.446315.1,Russia,EU
grid.446316.2,Russia,EU
grid.446317.3,Russia,EU
grid.446318.c,Russia,EU
grid.446319.d,Russia,EU
grid.446320.7,Russia,EU
grid.446321.6,Russia,EU
grid.446322.5,Russia,EU
grid.446323.4,United States,NA
grid.446324.3,United States,NA
grid.446325.2,United States,NA
grid.446326.1,United States,NA
grid.446327.0,United States,NA
grid.446328.f,United States,NA
grid.446329.e,United States,NA
grid.446330.6,United States,NA
grid.446331.7,United States,NA
grid.446332.4,United States,NA
grid.446333.5,United States,NA
grid.446334.2,United States,NA
grid.446335.3,United States,NA
grid.446336.0,United States,NA
grid.446337.1,United States,NA
grid.446338.e,United States,NA
grid.446339.f,United States,NA
grid.446340.1,United States,NA
grid.446341.0,United States,NA
grid.446342.3,United States,NA
grid.446343.2,United States,NA
grid.446344.5,United States,NA
grid.446345.4,United States,NA
grid.446346.7,United States,NA
grid.446347.6,United States,NA
grid.446348.9,United States,NA
grid.446349.8,United States,NA
grid.446350.0,United States,NA
grid.446351.1,United States,NA
grid.446352.2,United States,NA
grid.446353.3,United States,NA
grid.446354.4,United States,NA
grid.446355.5,United States,NA
grid.446356.6,United States,NA
grid.446357.7,United States,NA
grid.446358.8,United States,NA
grid.446359.9,United States,NA
grid.446360.3,United States,NA
grid.446361.2,United States,NA
grid.446362.1,United States,NA
grid.446363.0,United States,NA
grid.446364.7,United States,NA
grid.446365.6,United States,NA
grid.446366.5,United States,NA
grid.446367.4,United States,NA
grid.446368.b,United States,NA
grid.446369.a,United States,NA
grid.446370.2,United States,NA
grid.446371.3,United States,NA
grid.446372.0,United States,NA
grid.446373.1,United States,NA
grid.446374.6,United States,NA
grid.446375.7,United States,NA
grid.446376.4,United States,NA
grid.446377.5,United States,NA
grid.446378.a,United States,NA
grid.446379.b,United States,NA
grid.446380.d,United States,NA
grid.446381.c,United States,NA
grid.446382.f,United States,NA
grid.446383.e,United States,NA
grid.446384.9,United States,NA
grid.446385.8,United States,NA
grid.446386.b,United States,NA
grid.446387.a,United States,NA
grid.446388.5,United States,NA
grid.446389.4,United States,NA
grid.446390.c,United States,NA
grid.446391.d,United States,NA
grid.446392.e,United States,NA
grid.446393.f,United States,NA
grid.446394.8,United States,NA
grid.446395.9,United States,NA
grid.446396.a,United States,NA
grid.446397.b,United States,NA
grid.446398.4,United States,NA
grid.446399.5,United States,NA
grid.446400.2,United States,NA
grid.446401.3,United States,NA
grid.446402.0,United States,NA
grid.446403.1,United States,NA
grid.446404.6,United States,NA
grid.446405.7,United States,NA
grid.446406.4,United States,NA
grid.446407.5,United States,NA
grid.446408.a,United States,NA
grid.446409.b,United States,NA
grid.446410.3,United States,NA
grid.446411.2,United States,NA
grid.446412.1,United States,NA
grid.446413.0,United States,NA
grid.446414.7,United States,NA
grid.446415.6,United States,NA
grid.446416.5,United States,NA
grid.446417.4,United States,NA
grid.446418.b,United States,NA
grid.446420.0,United States,NA
grid.446421.1,United States,NA
grid.446422.2,United States,NA
grid.446423.3,United States,NA
grid.446424.4,United States,NA
grid.446425.5,United States,NA
grid.446426.6,United States,NA
grid.446427.7,United States,NA
grid.446428.8,United States,NA
grid.446429.9,United States,NA
grid.446430.1,United States,NA
grid.446431.0,United States,NA
grid.446432.3,United States,NA
grid.446433.2,United States,NA
grid.446434.5,United States,NA
grid.446435.4,United States,NA
grid.446436.7,United States,NA
grid.446437.6,United States,NA
grid.446438.9,United States,NA
grid.446439.8,United States,NA
grid.446440.6,United States,NA
grid.446441.7,United States,NA
grid.446442.4,United States,NA
grid.446443.5,United States,NA
grid.446444.2,United States,NA
grid.446445.3,United States,NA
grid.446446.0,United States,NA
grid.446447.1,United States,NA
grid.446448.e,United States,NA
grid.446449.f,United States,NA
grid.446450.7,United States,NA
grid.446451.6,United States,NA
grid.446452.5,United States,NA
grid.446453.4,United States,NA
grid.446454.3,United States,NA
grid.446455.2,United States,NA
grid.446456.1,United States,NA
grid.446457.0,United States,NA
grid.446458.f,United States,NA
grid.446459.e,United States,NA
grid.446460.4,United States,NA
grid.446461.5,United States,NA
grid.446462.6,United States,NA
grid.446463.7,United States,NA
grid.446464.0,United States,NA
grid.446465.1,United States,NA
grid.446466.2,United States,NA
grid.446467.3,United States,NA
grid.446468.c,United States,NA
grid.446469.d,United States,NA
grid.446470.5,United States,NA
grid.446471.4,United States,NA
grid.446472.7,United States,NA
grid.446473.6,United States,NA
grid.446474.1,United States,NA
grid.446475.0,United States,NA
grid.446476.3,United States,NA
grid.446477.2,United States,NA
grid.446478.d,United States,NA
grid.446479.c,United States,NA
grid.446480.a,United States,NA
grid.446481.b,United States,NA
grid.446482.8,United States,NA
grid.446483.9,United States,NA
grid.446484.e,United States,NA
grid.446485.f,United States,NA
grid.446486.c,United States,NA
grid.446487.d,United States,NA
grid.446488.2,United States,NA
grid.446489.3,United States,NA
grid.446490.b,United States,NA
grid.446491.a,United States,NA
grid.446492.9,United States,NA
grid.446493.8,United States,NA
grid.446494.f,United States,NA
grid.446495.e,United States,NA
grid.446496.d,United States,NA
grid.446497.c,United States,NA
grid.446498.3,United States,NA
grid.446499.2,United States,NA
grid.446500.3,United States,NA
grid.446501.2,United States,NA
grid.446502.1,United States,NA
grid.446503.0,United States,NA
grid.446504.7,United States,NA
grid.446505.6,United States,NA
grid.446506.5,United States,NA
grid.446507.4,United States,NA
grid.446508.b,United States,NA
grid.446509.a,United States,NA
grid.446510.2,United States,NA
grid.446511.3,United States,NA
grid.446512.0,United States,NA
grid.446513.1,United States,NA
grid.446514.6,United States,NA
grid.446515.7,United States,NA
grid.446516.4,United States,NA
grid.446517.5,United States,NA
grid.446518.a,United States,NA
grid.446519.b,United States,NA
grid.446520.1,United States,NA
grid.446521.0,United States,NA
grid.446522.3,United States,NA
grid.446523.2,United States,NA
grid.446525.4,United States,NA
grid.446526.7,United States,NA
grid.446527.6,United States,NA
grid.446528.9,United States,NA
grid.446529.8,United States,NA
grid.446530.0,United States,NA
grid.446531.1,United States,NA
grid.446532.2,United States,NA
grid.446533.3,United States,NA
grid.446534.4,United States,NA
grid.446535.5,United States,NA
grid.446536.6,United States,NA
grid.446537.7,United States,NA
grid.446538.8,United States,NA
grid.446539.9,United States,NA
grid.446540.7,United States,NA
grid.446541.6,United States,NA
grid.446542.5,United States,NA
grid.446544.3,United States,NA
grid.446545.2,United States,NA
grid.446546.1,United States,NA
grid.446547.0,United States,NA
grid.446548.f,United States,NA
grid.446549.e,United States,NA
grid.446550.6,United States,NA
grid.446551.7,United States,NA
grid.446552.4,United States,NA
grid.446553.5,United States,NA
grid.446554.2,United States,NA
grid.446555.3,United States,NA
grid.446556.0,United States,NA
grid.446557.1,United States,NA
grid.446558.e,United States,NA
grid.446559.f,United States,NA
grid.446560.5,United States,NA
grid.446561.4,United States,NA
grid.446562.7,United States,NA
grid.446563.6,United States,NA
grid.446564.1,United States,NA
grid.446565.0,United States,NA
grid.446566.3,United States,NA
grid.446567.2,United States,NA
grid.446568.d,United States,NA
grid.446569.c,United States,NA
grid.446570.4,United States,NA
grid.446571.5,United States,NA
grid.446572.6,United States,NA
grid.446573.7,United States,NA
grid.446574.0,United States,NA
grid.446575.1,United States,NA
grid.446576.2,United States,NA
grid.446577.3,United States,NA
grid.446578.c,United States,NA
